163;130;223;166;land;false;plains;1
164;138;242;137;land;false;marsh;1
165;232;207;244;land;false;desert;1
166;176;189;158;land;false;plains;1
167;233;220;124;land;false;plains;1
168;191;124;251;land;false;hills;1
169;202;91;244;land;false;plains;1
170;233;162;201;land;false;desert;1
171;235;224;198;land;true;plains;1
172;225;202;176;land;false;mountain;1
173;141;156;217;land;false;plains;1
174;227;172;160;land;false;plains;1
175;235;245;179;land;false;plains;1
176;79;220;208;land;true;mountain;1
177;96;247;168;land;false;hills;1
178;202;161;145;land;false;plains;1
179;169;245;97;land;false;mountain;1
180;107;215;220;land;false;plains;1
181;199;82;220;land;false;desert;1
182;135;214;156;land;false;hills;1
183;250;239;241;land;false;plains;1
184;224;249;130;land;false;desert;1
185;245;96;175;land;false;desert;1
186;167;187;223;land;false;desert;1
187;234;98;234;land;false;mountain;1
188;153;227;229;land;false;mountain;1
189;248;215;72;land;false;hills;1
190;246;170;145;land;false;desert;1
191;80;242;237;land;false;marsh;1
192;40;245;217;land;false;plains;1
193;249;149;109;land;false;plains;1
194;185;225;183;land;false;plains;1
195;108;219;200;land;false;mountain;1
196;245;101;249;land;true;mountain;1
197;137;198;171;land;false;desert;1
198;153;179;223;land;false;mountain;1
199;235;235;251;land;false;plains;1
200;242;122;204;land;false;plains;1
201;197;196;205;land;false;mountain;1
202;204;230;167;land;false;hills;1
203;115;185;202;land;false;desert;1
204;218;218;166;land;false;hills;1
205;146;252;120;land;false;desert;1
206;206;167;208;land;false;desert;1
207;155;185;223;land;false;plains;1
208;168;170;164;land;false;plains;1
209;254;77;182;land;false;plains;1
210;194;148;209;land;false;plains;1
211;93;230;252;land;false;plains;1
212;229;210;107;land;false;mountain;1
213;120;254;133;land;false;desert;1
214;114;183;215;land;false;plains;1
215;250;170;193;land;false;desert;1
216;193;131;190;land;false;mountain;1
217;245;194;138;land;false;plains;1
218;226;96;186;land;false;forest;1
219;239;142;237;land;false;plains;1
220;82;252;178;land;false;mountain;1
221;100;204;201;land;false;plains;1
222;210;203;242;land;true;plains;1
223;176;216;168;land;false;marsh;1
224;225;143;229;land;false;hills;1
225;242;145;254;land;false;desert;1
226;175;163;165;land;false;desert;1
227;195;251;162;land;false;plains;1
228;218;171;114;land;false;mountain;1
229;138;182;211;land;false;desert;1
230;210;235;207;land;false;plains;1
231;247;146;184;land;false;desert;1
232;110;199;192;land;false;mountain;1
233;246;148;129;land;false;plains;1
234;112;183;210;land;false;desert;1
235;84;240;189;land;false;hills;1
236;220;94;240;land;false;desert;1
237;244;137;194;land;false;plains;1
238;192;194;252;land;false;desert;1
239;205;195;216;land;false;mountain;1
240;250;177;149;land;false;desert;1
241;246;193;97;land;false;desert;1
242;229;165;177;land;false;hills;1
243;230;226;125;land;false;plains;1
244;148;207;240;land;false;forest;1
245;251;252;92;land;false;plains;1
246;212;180;198;land;false;plains;1
247;192;250;180;land;false;desert;1
248;233;91;244;land;false;desert;1
249;223;60;250;land;false;mountain;1
250;251;154;111;land;false;hills;1
251;197;200;142;land;false;desert;1
252;215;113;231;land;false;plains;1
253;241;75;203;land;false;desert;1
254;216;156;224;land;false;marsh;1
255;241;138;160;land;false;hills;1
256;206;140;206;land;false;plains;1
257;108;209;218;land;false;desert;1
258;240;189;193;land;false;plains;1
259;197;127;221;land;false;mountain;1
260;127;217;251;land;false;desert;1
261;113;185;206;land;false;marsh;1
262;171;178;235;land;false;desert;1
263;184;173;228;land;false;desert;1
264;153;151;219;land;false;desert;1
265;193;199;146;land;false;desert;1
266;224;234;226;land;false;desert;1
267;194;129;236;land;false;desert;1
268;185;238;232;land;true;mountain;1
269;185;247;217;land;false;desert;1
270;173;186;203;land;false;plains;1
271;238;41;254;land;false;plains;1
272;233;129;176;land;false;desert;1
273;175;236;138;land;false;plains;1
274;253;103;246;land;true;plains;1
275;227;137;161;land;false;mountain;1
276;230;223;174;land;false;plains;1
277;169;136;250;land;false;desert;1
278;145;242;248;land;false;plains;1
279;222;221;169;land;false;plains;1
280;235;242;169;land;false;desert;1
281;150;253;100;land;false;plains;1
282;209;141;215;land;false;desert;1
283;177;236;209;land;false;plains;1
284;238;230;110;land;false;jungle;1
285;243;190;252;land;false;desert;1
286;242;213;215;land;false;desert;1
287;225;250;66;land;false;plains;1
288;176;186;223;land;false;hills;1
289;176;194;221;land;false;desert;1
290;121;216;196;land;false;plains;1
291;233;193;144;land;false;plains;1
292;129;199;228;land;false;hills;1
293;76;210;234;land;false;plains;1
294;177;196;197;land;false;desert;1
295;182;233;94;land;false;plains;1
296;207;159;223;land;false;desert;1
297;200;181;157;land;false;plains;1
298;194;202;227;land;false;plains;1
299;150;167;198;land;false;hills;1
300;198;230;206;land;false;desert;1
301;216;178;242;land;false;desert;1
302;233;210;245;land;false;plains;1
303;215;191;222;land;false;hills;1
304;247;231;143;land;false;mountain;1
305;144;216;254;land;false;mountain;1
306;163;212;228;land;false;desert;1
307;247;250;254;land;false;hills;1
308;231;222;165;land;false;mountain;1
309;142;136;230;land;false;desert;1
310;227;157;146;land;false;desert;1
311;84;223;219;land;false;mountain;1
312;207;182;235;land;false;mountain;1
313;186;104;213;land;false;mountain;1
314;175;153;225;land;false;marsh;1
315;83;254;248;land;false;plains;1
316;243;191;118;land;false;plains;1
317;161;235;199;land;false;desert;1
318;198;148;223;land;false;desert;1
319;182;178;190;land;false;plains;1
320;125;161;225;land;false;desert;1
321;191;235;203;land;false;mountain;1
322;127;227;175;land;false;desert;1
323;250;185;192;land;false;plains;1
324;236;76;239;land;false;plains;1
325;120;173;241;land;false;plains;1
326;141;239;198;land;false;plains;1
327;199;106;209;land;false;desert;1
328;238;60;248;land;false;desert;1
329;154;248;222;land;false;marsh;1
330;130;146;253;land;false;desert;1
331;169;190;206;land;false;hills;1
332;159;223;214;land;false;desert;1
333;251;108;248;land;false;jungle;1
334;237;163;139;land;false;desert;1
335;107;174;235;land;false;hills;1
336;225;195;96;land;false;desert;1
337;192;125;202;land;false;marsh;1
338;123;148;251;land;false;desert;1
339;206;86;244;land;false;desert;1
340;186;180;236;land;false;marsh;1
341;182;150;173;land;false;plains;1
342;173;204;130;land;false;plains;1
343;223;243;64;land;false;plains;1
344;196;245;244;land;false;plains;1
345;241;250;252;land;false;desert;1
346;245;159;129;land;false;desert;1
347;44;241;242;land;false;desert;1
348;34;228;251;land;false;plains;1
349;235;29;249;land;false;plains;1
350;208;161;162;land;false;desert;1
351;190;189;187;land;false;jungle;1
352;247;155;224;land;false;mountain;1
353;210;99;205;land;false;mountain;1
354;148;220;231;land;false;mountain;1
355;176;231;131;land;false;plains;1
356;246;187;73;land;false;desert;1
357;190;124;210;land;false;plains;1
358;157;230;243;land;true;plains;1
359;160;184;170;land;false;mountain;1
360;215;104;248;land;false;plains;1
361;178;203;221;land;false;plains;1
362;253;196;133;land;false;mountain;1
363;183;116;210;land;false;desert;1
364;246;246;24;land;false;mountain;1
365;223;247;242;land;false;mountain;1
366;139;171;213;land;false;desert;1
367;138;231;234;land;false;plains;1
368;219;238;165;land;false;plains;1
369;222;177;137;land;false;hills;1
370;150;142;211;land;false;plains;1
371;150;242;115;land;false;hills;1
372;91;211;234;land;false;desert;1
373;92;235;188;land;false;mountain;1
374;130;215;201;land;false;plains;1
375;184;250;93;land;false;desert;1
376;103;229;196;land;false;desert;1
377;132;203;195;land;false;hills;1
378;235;134;167;land;false;desert;1
379;242;212;204;land;false;mountain;1
380;189;183;213;land;false;desert;1
381;185;242;120;land;false;desert;1
382;223;68;215;land;false;desert;1
383;210;185;194;land;false;desert;1
384;246;90;242;land;false;desert;1
385;215;114;193;land;false;desert;1
386;223;196;112;land;false;hills;1
387;132;216;195;land;false;plains;1
388;122;208;224;land;false;mountain;1
389;214;205;172;land;false;mountain;1
390;197;231;212;land;false;desert;1
391;177;207;192;land;false;plains;1
392;236;94;202;land;false;desert;1
393;218;83;250;land;false;plains;1
394;222;196;101;land;false;plains;1
395;253;194;216;land;false;plains;1
396;164;237;208;land;false;desert;1
397;205;195;152;land;false;desert;1
398;210;251;225;land;false;desert;1
399;135;180;226;land;false;mountain;1
400;152;233;129;land;false;hills;1
401;150;247;189;land;false;marsh;1
402;216;221;160;land;false;plains;1
403;127;237;188;land;false;desert;1
404;224;247;218;land;false;desert;1
405;216;229;214;land;false;mountain;1
406;201;140;175;land;false;plains;1
407;233;114;194;land;false;desert;1
408;150;167;234;land;false;mountain;1
409;233;150;221;land;false;plains;1
410;119;196;240;land;false;mountain;1
411;194;154;238;land;false;desert;1
412;235;229;67;land;false;plains;1
413;192;234;175;land;false;desert;1
414;209;140;152;land;false;plains;1
415;163;178;183;land;false;desert;1
416;248;49;223;land;false;plains;1
417;205;210;160;land;false;hills;1
418;234;163;253;land;false;plains;1
419;139;251;228;land;false;forest;1
420;164;127;221;land;false;desert;1
421;155;226;203;land;false;plains;1
422;234;40;231;land;false;desert;1
423;226;227;100;land;false;desert;1
424;146;165;212;land;false;plains;1
425;244;188;115;land;false;mountain;1
426;202;249;227;land;false;desert;1
427;226;229;205;land;false;plains;1
428;170;214;205;land;false;plains;1
429;93;236;236;land;false;plains;1
430;168;213;192;land;false;forest;1
431;230;100;221;land;false;forest;1
432;185;243;174;land;false;desert;1
433;202;211;220;land;false;plains;1
434;158;235;108;land;false;desert;1
435;250;232;102;land;false;mountain;1
436;207;234;103;land;false;desert;1
437;251;82;212;land;false;hills;1
438;198;233;172;land;false;plains;1
439;217;191;236;land;false;mountain;1
440;220;207;96;land;false;mountain;1
441;203;75;247;land;true;mountain;1
442;148;237;174;land;false;plains;1
443;250;167;162;land;false;mountain;1
444;209;241;204;land;false;desert;1
445;152;170;225;land;false;plains;1
446;247;48;249;land;false;marsh;1
447;194;105;248;land;false;mountain;1
448;220;205;223;land;false;marsh;1
449;184;134;243;land;false;mountain;1
450;203;156;241;land;false;desert;1
451;242;175;191;land;false;plains;1
452;233;137;233;land;false;hills;1
453;177;156;175;land;false;desert;1
454;254;235;96;land;false;hills;1
455;223;239;186;land;false;mountain;1
456;146;214;195;land;false;desert;1
457;253;162;177;land;false;plains;1
458;134;166;230;land;false;plains;1
459;205;217;215;land;false;mountain;1
460;152;245;251;land;false;hills;1
461;225;155;178;land;false;plains;1
462;173;229;148;land;false;mountain;1
463;242;214;221;land;false;plains;1
464;209;214;114;land;false;mountain;1
465;142;242;184;land;false;desert;1
466;49;212;243;land;false;desert;1
467;188;214;208;land;false;mountain;1
468;247;226;249;land;false;desert;1
469;108;192;254;land;false;mountain;1
470;173;197;246;land;false;plains;1
471;189;191;196;land;false;mountain;1
472;176;224;156;land;false;desert;1
473;190;243;197;land;false;desert;1
474;121;169;213;land;false;plains;1
475;168;207;170;land;false;desert;1
476;176;111;248;land;false;forest;1
477;218;144;141;land;false;marsh;1
478;231;134;216;land;false;plains;1
479;230;125;186;land;false;desert;1
480;233;177;185;land;false;mountain;1
481;218;118;245;land;true;plains;1
482;197;217;132;land;false;desert;1
483;126;160;252;land;false;plains;1
484;215;189;149;land;true;plains;1
485;231;48;224;land;false;marsh;1
486;132;155;244;land;false;jungle;1
487;223;234;144;land;true;mountain;1
488;166;217;163;land;false;desert;1
489;219;156;188;land;false;desert;1
490;244;251;9;land;false;plains;1
491;165;223;246;land;false;plains;1
492;252;50;219;land;false;plains;1
493;212;249;118;land;false;desert;1
494;224;122;211;land;false;mountain;1
495;213;254;113;land;false;desert;1
496;157;168;186;land;false;desert;1
497;216;246;119;land;false;mountain;1
498;212;125;183;land;false;mountain;1
499;207;121;245;land;false;desert;1
500;234;212;152;land;false;plains;1
501;239;157;141;land;false;mountain;1
502;216;232;77;land;false;desert;1
503;188;186;180;land;false;desert;1
504;205;242;146;land;false;jungle;1
505;189;214;179;land;false;hills;1
506;180;238;196;land;false;marsh;1
507;223;181;169;land;true;mountain;1
508;81;251;233;land;false;desert;1
509;90;237;254;land;false;marsh;1
510;166;217;221;land;false;marsh;1
511;246;205;230;land;true;plains;1
512;208;157;139;land;false;plains;1
513;89;203;215;land;false;plains;1
514;194;243;230;land;false;desert;1
515;82;253;197;land;false;plains;1
516;212;133;191;land;false;desert;1
517;159;172;238;land;false;plains;1
518;154;141;207;land;false;desert;1
519;85;205;212;land;false;plains;1
520;92;234;192;land;false;desert;1
521;206;207;253;land;false;plains;1
522;95;249;220;land;false;plains;1
523;174;180;155;land;false;desert;1
524;252;177;182;land;false;desert;1
525;117;243;158;land;false;hills;1
526;248;109;230;land;false;plains;1
527;217;227;171;land;false;desert;1
528;247;224;201;land;false;plains;1
529;240;100;209;land;false;mountain;1
530;213;104;243;land;false;forest;1
531;171;211;133;land;false;mountain;1
532;165;254;168;land;false;desert;1
533;239;124;175;land;false;mountain;1
534;233;180;183;land;false;plains;1
535;182;192;202;land;false;desert;1
536;233;250;235;land;false;desert;1
537;181;171;178;land;false;plains;1
538;223;202;174;land;false;mountain;1
539;221;94;239;land;false;desert;1
540;228;253;111;land;false;forest;1
541;220;101;239;land;false;hills;1
542;241;252;55;land;false;mountain;1
543;195;74;253;land;false;plains;1
544;215;229;139;land;false;mountain;1
545;221;236;173;land;true;mountain;1
546;208;199;195;land;false;desert;1
547;253;183;150;land;false;desert;1
548;227;240;234;land;false;mountain;1
549;232;228;233;land;false;desert;1
550;241;199;147;land;false;plains;1
551;221;222;144;land;false;desert;1
552;240;204;63;land;false;desert;1
553;209;99;225;land;false;desert;1
554;67;209;229;land;true;mountain;1
555;241;236;107;land;false;desert;1
556;201;139;253;land;false;mountain;1
557;225;228;250;land;false;desert;1
558;205;221;111;land;false;marsh;1
559;186;178;205;land;true;plains;1
560;240;104;160;land;false;plains;1
561;238;180;249;land;false;plains;1
562;177;246;254;land;true;plains;1
563;114;201;252;land;false;plains;1
564;200;236;140;land;false;desert;1
565;219;218;132;land;false;desert;1
566;230;207;115;land;false;desert;1
567;182;190;253;land;false;plains;1
568;237;176;250;land;false;mountain;1
569;158;215;197;land;false;marsh;1
570;117;167;241;land;false;mountain;1
571;239;189;246;land;false;desert;1
572;170;222;201;land;false;plains;1
573;213;218;153;land;false;plains;1
574;187;183;235;land;false;plains;1
575;211;193;116;land;false;forest;1
576;220;229;147;land;true;mountain;1
577;183;203;128;land;false;plains;1
578;172;137;238;land;false;mountain;1
579;209;247;136;land;true;mountain;1
580;114;222;245;land;false;desert;1
581;202;86;250;land;false;desert;1
582;148;223;183;land;false;desert;1
583;235;222;118;land;false;desert;1
584;231;231;118;land;false;hills;1
585;236;181;216;land;false;desert;1
586;241;46;250;land;false;plains;1
587;223;194;125;land;false;plains;1
588;203;159;142;land;false;desert;1
589;227;214;155;land;true;plains;1
590;251;160;94;land;false;plains;1
591;236;208;217;land;false;desert;1
592;137;212;198;land;false;plains;1
593;171;227;235;land;false;desert;1
594;233;31;240;land;false;mountain;1
595;195;111;208;land;true;plains;1
596;163;168;227;land;false;desert;1
597;85;226;217;land;false;mountain;1
598;213;246;92;land;false;plains;1
599;240;215;229;land;false;mountain;1
600;202;210;249;land;false;desert;1
601;157;206;170;land;false;forest;1
602;235;251;106;land;false;desert;1
603;212;185;236;land;false;mountain;1
604;133;246;223;land;false;plains;1
605;226;197;97;land;false;mountain;1
606;223;201;102;land;false;plains;1
607;222;165;191;land;false;desert;1
608;120;234;240;land;false;plains;1
609;69;190;254;land;false;desert;1
610;220;57;227;land;false;plains;1
611;54;244;239;land;false;hills;1
612;144;200;241;land;false;desert;1
613;233;228;170;land;false;plains;1
614;207;140;226;land;false;hills;1
615;242;200;224;land;false;desert;1
616;206;221;222;land;true;jungle;1
617;169;151;239;land;false;hills;1
618;209;154;230;land;false;plains;1
619;240;40;222;land;false;plains;1
620;199;216;95;land;false;mountain;1
621;199;222;129;land;false;desert;1
622;173;230;204;land;false;desert;1
623;224;122;220;land;false;plains;1
624;93;218;211;land;false;desert;1
625;219;225;145;land;false;plains;1
626;224;128;179;land;false;plains;1
627;209;174;209;land;false;plains;1
628;244;209;209;land;false;desert;1
629;125;192;247;land;false;desert;1
630;122;151;245;land;false;mountain;1
631;212;154;152;land;false;hills;1
632;156;223;144;land;false;mountain;1
633;156;177;240;land;false;jungle;1
634;192;208;183;land;false;desert;1
635;253;127;186;land;false;desert;1
636;169;230;208;land;false;plains;1
637;139;216;251;land;false;marsh;1
638;246;250;191;land;false;desert;1
639;172;143;207;land;false;mountain;1
640;72;246;252;land;false;desert;1
641;249;96;168;land;false;desert;1
642;215;134;230;land;false;desert;1
643;218;162;219;land;false;desert;1
644;182;191;202;land;false;desert;1
645;218;244;55;land;false;marsh;1
646;221;95;252;land;false;jungle;1
647;197;226;147;land;false;desert;1
648;104;200;246;land;false;desert;1
649;229;242;249;land;false;marsh;1
650;221;142;239;land;false;mountain;1
651;209;223;216;land;false;desert;1
652;116;219;225;land;false;desert;1
653;209;194;108;land;false;mountain;1
654;210;43;252;land;false;plains;1
655;237;113;212;land;true;plains;1
656;230;248;148;land;false;hills;1
657;231;190;236;land;false;forest;1
658;237;146;214;land;false;desert;1
659;204;91;224;land;false;desert;1
660;250;229;95;land;false;mountain;1
661;226;238;38;land;false;plains;1
662;158;217;132;land;false;mountain;1
663;86;235;234;land;false;mountain;1
664;206;152;224;land;false;plains;1
665;215;159;166;land;false;desert;1
666;162;136;240;land;false;mountain;1
667;97;236;170;land;false;plains;1
668;245;153;226;land;false;marsh;1
669;217;240;254;land;false;desert;1
670;151;252;222;land;false;desert;1
671;252;93;186;land;false;plains;1
672;120;244;200;land;false;desert;1
673;212;246;57;land;false;hills;1
674;169;250;87;land;false;desert;1
675;115;250;139;land;false;desert;1
676;141;249;174;land;false;desert;1
677;35;253;222;land;false;desert;1
678;205;212;249;land;false;desert;1
679;177;236;188;land;false;mountain;1
680;196;211;242;land;false;hills;1
681;194;109;252;land;false;hills;1
682;207;77;224;land;false;hills;1
683;152;127;232;land;false;desert;1
684;153;135;236;land;false;hills;1
685;153;193;247;land;false;plains;1
686;250;246;97;land;false;mountain;1
687;144;225;162;land;false;desert;1
688;217;199;183;land;false;desert;1
689;174;217;131;land;false;forest;1
690;239;250;151;land;false;mountain;1
691;252;26;233;land;false;plains;1
692;234;165;149;land;false;mountain;1
693;159;208;241;land;false;marsh;1
694;220;233;134;land;false;mountain;1
695;186;165;161;land;false;plains;1
696;210;132;229;land;false;jungle;1
697;186;176;195;land;false;mountain;1
698;127;165;235;land;false;plains;1
699;233;84;251;land;false;hills;1
700;226;142;168;land;false;desert;1
701;190;222;98;land;false;plains;1
702;137;175;190;land;false;desert;1
703;226;241;145;land;false;desert;1
704;195;242;146;land;false;desert;1
705;194;105;251;land;true;plains;1
706;226;184;234;land;false;marsh;1
707;120;236;171;land;false;mountain;1
708;254;99;148;land;false;hills;1
709;184;251;239;land;false;plains;1
710;217;172;235;land;false;plains;1
711;242;191;238;land;false;desert;1
712;235;154;151;land;false;hills;1
713;195;149;248;land;false;desert;1
714;235;212;154;land;false;desert;1
715;211;189;201;land;false;plains;1
716;233;123;193;land;false;hills;1
717;159;248;186;land;false;desert;1
718;185;238;233;land;false;plains;1
719;231;208;248;land;false;plains;1
720;194;193;227;land;false;plains;1
721;94;160;253;land;false;plains;1
722;160;152;214;land;true;mountain;1
723;222;246;204;land;true;plains;1
724;254;118;202;land;false;desert;1
725;226;242;143;land;false;desert;1
726;187;182;239;land;false;desert;1
727;149;253;252;land;false;desert;1
728;205;168;207;land;false;plains;1
729;242;246;174;land;true;plains;1
730;220;163;153;land;false;desert;1
731;230;223;106;land;false;plains;1
732;144;221;199;land;false;desert;1
733;147;202;234;land;false;hills;1
734;148;155;241;land;false;mountain;1
735;242;119;236;land;false;plains;1
736;113;250;155;land;false;hills;1
737;117;177;215;land;false;plains;1
738;94;242;196;land;false;plains;1
739;231;179;117;land;false;mountain;1
740;242;126;133;land;false;jungle;1
741;149;246;244;land;false;desert;1
742;177;100;235;land;false;desert;1
743;240;202;86;land;false;mountain;1
744;185;175;191;land;false;desert;1
745;230;219;135;land;false;desert;1
746;233;101;167;land;false;plains;1
747;250;42;233;land;false;plains;1
748;109;236;177;land;false;desert;1
749;199;191;156;land;false;hills;1
750;186;225;166;land;false;plains;1
751;170;253;121;land;false;mountain;1
752;214;220;95;land;true;mountain;1
753;124;200;241;land;false;desert;1
754;196;249;170;land;false;desert;1
755;119;142;246;land;false;mountain;1
756;227;38;251;land;false;desert;1
757;126;210;172;land;false;desert;1
758;254;200;207;land;false;hills;1
759;27;253;237;land;false;plains;1
760;142;176;210;land;false;mountain;1
761;126;217;254;land;false;mountain;1
762;29;241;251;land;false;hills;1
763;145;228;218;land;false;forest;1
764;250;12;245;land;false;desert;1
765;174;218;238;land;false;mountain;1
766;137;230;167;land;true;mountain;1
767;234;219;165;land;false;hills;1
768;244;206;226;land;false;plains;1
769;184;158;251;land;false;plains;1
770;154;201;228;land;false;desert;1
771;97;225;218;land;false;desert;1
772;233;58;240;land;false;desert;1
773;196;242;105;land;false;mountain;1
774;243;164;110;land;false;forest;1
775;231;179;209;land;false;desert;1
776;169;208;243;land;false;mountain;1
777;254;110;190;land;false;mountain;1
778;246;149;179;land;false;desert;1
779;221;222;242;land;false;plains;1
780;240;167;246;land;false;hills;1
781;230;194;161;land;false;desert;1
782;242;132;226;land;false;desert;1
783;195;201;239;land;false;mountain;1
784;253;113;222;land;false;marsh;1
785;126;175;200;land;false;forest;1
786;224;73;210;land;true;hills;1
787;195;228;115;land;false;plains;1
788;160;118;230;land;false;desert;1
789;235;196;172;land;false;plains;1
790;251;247;212;land;false;mountain;1
791;196;188;148;land;false;desert;1
792;200;219;159;land;false;plains;1
793;246;220;118;land;false;plains;1
794;239;97;166;land;false;plains;1
795;246;244;52;land;false;plains;1
796;246;238;140;land;false;desert;1
797;227;131;200;land;false;desert;1
798;186;200;171;land;false;plains;1
799;212;195;252;land;false;plains;1
800;43;248;248;land;false;mountain;1
801;250;156;171;land;false;desert;1
802;206;59;240;land;false;hills;1
803;253;253;26;land;false;desert;1
804;183;89;246;land;false;desert;1
805;199;131;231;land;false;plains;1
806;249;238;110;land;false;plains;1
807;212;158;203;land;false;plains;1
808;249;173;117;land;false;hills;1
809;160;228;224;land;false;desert;1
810;243;205;126;land;false;desert;1
811;216;217;77;land;false;mountain;1
